query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,proposed_by_mu,proposed_by_ca,utility,cost_acquisition,predicted_runtime_mean,predicted_runtime_sd,affordable_repetitions,projected_gain,score,runtime
249,70,3045,435,1xuz_PEP_A_2001,0,surfdock,False,True,0.68818041,0.92332889,2.9090412,0,17553,12079.631,0.9135682,2.6669754
250,71,5117,731,2r3d_ACM_A_303,0,surfdock,False,True,0.79779914,0.92129679,3.0204704,0,17552,14002.971,0.72149965,1.895362
251,72,16401,2343,6ofr_BOG_A_802,0,surfdock,False,True,0.79031808,0.918362,3.0972381,0,17551,13870.873,0,3.0557283
252,73,2744,392,1uqx_MMA_A_1116,0,surfdock,False,True,0.74262924,0.91777415,3.0789378,0,17550,13033.143,0.90406872,2.4706624
253,74,6328,904,3tye_XHP_B_901,0,surfdock,False,True,0.79771205,0.91780754,3.1164362,0,17549,13999.049,0.99356677,2.8008604
254,75,1491,213,1kya_XYD_B_612,0,surfdock,False,True,0.79247129,0.90709307,3.4099143,0,17548,13906.286,0.9916317,2.0882567
255,76,5040,720,2qs2_UBF_B_602,0,surfdock,False,True,0.806317,0.90731766,3.4045386,0,17547,14148.444,0.97744816,3.5488158
256,77,6258,894,3t2e_F6R_A_3469,0,surfdock,False,True,0.74900158,0.90662937,3.388469,0,17546,13141.982,0,3.0554683
257,78,11466,1638,5e4r_40E_A_504,0,surfdock,False,True,0.77973027,0.90494577,3.4425449,0,17545,13680.368,0.66599474,1.8454385
258,79,17626,2518,6zi7_QR8_C_502,0,surfdock,False,True,0.76318661,0.8990845,3.6070633,0,17544,13389.346,0.053298546,3.7864946
259,80,17717,2531,7bzm_GIM_B_501,0,surfdock,False,True,0.71626896,0.8977487,3.6328125,0,17543,12565.506,0,2.8959662
260,81,4816,688,2pvy_ACP_D_802,0,surfdock,False,True,0.77992593,0.8949191,3.7284369,0,17542,13681.461,0.97872743,3.0163561
261,82,12082,1726,5gto_MYR_A_502,0,surfdock,False,True,0.74706246,0.89167339,3.8175507,0,17541,13104.223,0,3.2528566
262,83,14021,2003,5wgr_PM7_A_712,0,surfdock,False,True,0.78902181,0.8854723,4.0329638,0,17540,13839.443,0,2.972047
263,84,1106,158,1itw_ICT_B_744,0,surfdock,False,True,0.73450616,0.87235851,4.4067235,0,17539,12882.504,0,2.8329707
264,85,3620,517,2bs8_NAG_A_1177,1,unimol,False,True,0.67443267,0.87244704,2.5386112,0,17538,11828.2,0.87833032,19.5
265,86,3619,517,2bs8_NAG_A_1177,0,surfdock,False,True,0.69287168,0.94306063,2.4231882,0,17537,12150.891,0.91733601,2.698787
266,87,7210,1030,4al9_GLA_A_1123,0,surfdock,False,True,0.59145733,0.84789752,1.4582049,0,17536,10371.796,0.94428736,2.3823401
267,88,10214,1459,4ws1_URF_A_301,1,unimol,False,True,0.6781113,0.83051653,3.762202,0,17535,11890.682,0,17.18
268,89,8099,1157,4ek1_CAM_A_502,0,surfdock,False,True,0.56790867,0.82948206,1.9197996,0,17534,9957.7106,0.066424545,2.4956931
269,90,10213,1459,4ws1_URF_A_301,0,surfdock,False,True,0.59338247,0.82622932,2.0187476,0,17533,10403.775,0.035058805,2.3180734
270,91,5678,811,2y00_Y00_A_601,1,unimol,False,True,0.6662618,0.82637712,3.9386325,0,17532,11680.902,0.98996936,20.55
271,92,5677,811,2y00_Y00_A_601,0,surfdock,False,True,0.77663808,0.93638781,2.6550541,0,17531,13615.242,0.98063099,3.9948899
272,93,6217,888,3se2_LDR_B_2,1,unimol,False,True,0.67184024,0.87099799,2.6438489,0,17530,11777.359,0,22.32
273,94,14806,2115,6bqx_9AG_A_201,1,unimol,False,True,0.66062704,0.84723151,3.3150122,0,17529,11580.131,0.90934025,20.62
274,95,14805,2115,6bqx_9AG_A_201,0,surfdock,False,True,0.72992962,0.94080814,2.5585959,0,17528,12794.206,0.99148885,2.9544538
275,96,6224,889,3sj1_DXC_X_75,1,unimol,False,True,0.66476059,0.8336478,3.7408602,0,17527,11651.259,0.98290361,20.61
276,97,6223,889,3sj1_DXC_X_75,0,surfdock,False,True,0.78556798,0.93567778,2.7249901,0,17526,13767.864,0.9831885,3.9414918
277,98,8198,1171,4g1q_T27_A_601,1,unimol,False,True,0.66997225,0.83116291,3.8303094,0,17525,11741.264,0,18.99
278,99,2373,339,1s5s_PG3_A_1,0,surfdock,False,True,0.56504868,0.82673233,2.0432057,0,17524,9901.9131,0.97213715,2.5485703
279,100,8379,1197,4hez_1MZ_A_307,0,surfdock,False,True,0.66179429,0.93157735,2.7357895,0,17523,11596.621,0.076795885,1.8764846
280,101,15561,2223,6hnz_GH5_A_301,0,surfdock,False,True,0.72512063,0.83776049,5.6335139,0,17522,12705.564,0.97526871,4.2329427
281,102,10542,1506,4zb2_FRU_A_404,0,surfdock,False,True,0.6133721,0.82191496,2.2353947,0,17521,10746.893,0,2.3885343
282,103,7,1,1a49_OXL_A_533,0,surfdock,False,True,0.56232268,0.81960072,2.2436285,0,17520,9851.8933,0.98958419,2.1645708
283,104,13041,1863,5mdh_MAK_B_335,0,surfdock,False,True,0.58110139,0.81882451,2.2891648,0,17519,10180.315,0.48841866,2.3427831
284,105,21,3,1a49_OXL_F_4133,0,surfdock,False,True,0.56626155,0.82257391,2.1731107,0,17518,9919.7698,0.9892019,2.2614053
285,106,15246,2178,6fld_NAG_A_602,0,surfdock,False,True,0.57092627,0.81713975,2.3236034,0,17517,10000.915,0.60495081,2.4022287
286,107,8197,1171,4g1q_T27_A_601,0,surfdock,False,True,0.61315929,0.81786525,2.3531334,0,17516,10740.098,0,3.5897501
287,108,9324,1332,4n36_2F8_B_401,0,surfdock,False,True,0.59829535,0.81580595,2.385927,0,17515,10479.143,0,2.8258597
288,109,1862,266,1ns4_BGC_B_2400,0,surfdock,False,True,0.60250111,0.81425943,2.4528999,0,17514,10552.204,0,2.6040604
289,110,10619,1517,4zjz_BEZ_A_1001,0,surfdock,False,True,0.59811535,0.82974231,2.0184653,0,17513,10474.794,0.99225216,2.4889091
290,111,14,2,1a49_OXL_D_2333,0,surfdock,False,True,0.62099448,0.82093937,2.2538302,0,17512,10874.855,0.99569192,2.031792
291,112,14154,2022,5x86_TMP_B_207,0,surfdock,False,True,0.60403598,0.81197394,2.4861996,0,17511,10577.274,0.99407495,3.5300978
292,113,1708,244,1mmy_G6D_A_348,0,surfdock,False,True,0.5758351,0.8087393,2.5469265,0,17510,10082.873,0.060535724,2.3685495
293,114,35,5,1a9r_HPA_A_290,0,surfdock,False,True,0.56166258,0.80845871,2.5179319,0,17509,9834.1501,0,2.2273995
294,115,6902,986,3wwc_BUA_A_403,0,surfdock,False,True,0.5579336,0.80531824,2.6241734,0,17508,9768.3014,0.97680429,2.1917833
295,116,8400,1200,4hmx_WUB_A_302,0,surfdock,False,True,0.6001923,0.80447593,2.6916735,0,17507,10507.567,0.0001287914,2.8960965
296,117,1869,267,1nsm_GAL_A_1400,0,surfdock,False,True,0.62296067,0.80390909,2.7207909,0,17506,10905.549,0.018743792,2.4824638
297,118,10164,1452,4wdd_CIT_A_401,0,surfdock,False,True,0.55532676,0.803928,2.6538982,0,17505,9720.9949,0.98767434,2.6589179
298,119,15400,2200,6g5q_EMZ_B_402,0,surfdock,False,True,0.58824512,0.8026939,2.7239804,0,17504,10296.643,0.96654761,2.8510993
299,120,12440,1777,5ijz_AKG_D_502,1,unimol,False,True,0.65899276,0.79885168,4.7503114,0,17503,11534.35,0.80909723,30.41
300,121,12439,1777,5ijz_AKG_D_502,0,surfdock,False,True,0.66359425,0.88479828,3.9003673,0,17502,11614.227,0.99187262,2.6546177
301,122,11740,1677,5fc5_PC_A_516,1,unimol,False,True,0.66134103,0.81658806,4.1623259,0,17501,11574.129,0.93064361,22.49
302,123,11739,1677,5fc5_PC_A_516,0,surfdock,False,True,0.7526969,0.93989414,2.5721021,0,17500,13172.196,0.98828868,2.5597863
303,124,6216,888,3se2_LDR_B_2,0,surfdock,False,True,0.60141786,0.79985328,2.7933321,0,17499,10524.211,0.99832843,2.8723626
304,125,8876,1268,4jxh_HRC_A_301,0,surfdock,False,True,0.61032112,0.79739852,2.863971,0,17498,10679.399,0.98481105,3.1521944
305,126,210,30,1ca7_ENO_C_701,0,surfdock,False,True,0.80860025,0.79361996,7.1036339,0,17497,14148.079,0.97770249,2.8566682
306,127,12454,1779,5in3_G1P_B_418,1,unimol,False,True,0.66517687,0.81228069,4.2763572,0,17496,11637.934,0.98134431,23.55
307,128,12453,1779,5in3_G1P_B_418,0,surfdock,False,True,0.79076858,0.92918534,2.8519602,0,17495,13834.496,0,2.9894035
308,129,13217,1888,5o4j_9KH_B_302,1,unimol,False,True,0.67006956,0.79346874,4.8829131,0,17494,11722.197,0.96169539,18.58
309,130,13216,1888,5o4j_9KH_B_302,0,surfdock,False,True,0.76423512,0.95738593,2.1654465,0,17493,13368.765,0,2.8587497
310,131,112,16,1anc_BEN_A_290,0,surfdock,False,True,0.56687786,0.78933227,1.3345158,0,17492,9915.8276,0,2.4341044
311,132,126,18,1aog_MAE_A_500,0,surfdock,False,True,0.56185655,0.78929164,1.335651,0,17491,9827.433,0,2.3488039
312,133,238,34,1cq1_BGC_A_455,0,surfdock,False,True,0.55692369,0.78922241,1.3367863,0,17490,9740.5953,0.11433033,2.2947047
313,134,10508,1501,4z69_DIF_A_1006,1,unimol,False,True,0.67433391,0.79530958,4.7900324,0,17489,11793.426,0.43761168,24.33
314,135,287,41,1dai_DSD_A_225,0,surfdock,False,True,0.55307564,0.78928408,1.3390567,0,17488,9672.1868,0.89260721,2.9957464
315,136,392,56,1e8m_P0H_A_724,0,surfdock,False,True,0.55600679,0.78935781,1.340192,0,17487,9722.8908,0.97430306,3.7572501
316,137,9885,1412,4s38_CDI_A_900,1,unimol,False,True,0.67089603,0.80365196,4.500227,0,17486,11731.288,0,24.61
317,138,9884,1412,4s38_CDI_A_900,0,surfdock,False,True,0.61108503,0.79367811,2.982018,0,17485,10684.822,0,2.2814844
318,139,14336,2048,5yaq_ISE_D_402,0,surfdock,False,True,0.5838785,0.79246729,2.9780629,0,17484,10208.532,0,2.5800925
319,140,441,63,1f5f_DHT_A_253,0,surfdock,False,True,0.55018583,0.78956701,1.3447329,0,17483,9618.8989,0.98975694,3.4907207
320,141,1127,161,1iwe_IMP_B_1443,0,surfdock,False,True,0.55385501,0.78955497,1.3458681,0,17482,9682.4933,0.97852813,3.9338565
321,142,4383,626,2isf_PAC_A_317,1,unimol,False,True,0.66115728,0.79068753,4.8969569,0,17481,11557.69,0.97666544,24.89
322,143,4382,626,2isf_PAC_A_317,0,surfdock,False,True,0.76535519,0.92911942,2.7975941,0,17480,13378.409,0.99146936,2.4236797
323,144,5356,765,2vp5_DCZ_A_1210,1,unimol,False,True,0.66571327,0.83456727,3.5524635,0,17479,11636.002,0.98930056,19.09
324,145,5355,765,2vp5_DCZ_A_1210,0,surfdock,False,True,0.7770202,0.96946142,1.9087284,0,17478,13580.759,0.99219234,3.2652953
325,146,12657,1808,5j6y_GLC_A_309,1,unimol,False,True,0.67031781,0.81009536,4.2850375,0,17477,11715.144,0,15.74
326,147,12656,1808,5j6y_GLC_A_309,0,surfdock,False,True,0.61686152,0.84365603,1.7061025,0,17476,10780.272,0,2.4469272
327,148,420,60,1euu_GAL_A_2,0,surfdock,False,True,0.55989721,0.78972818,1.3741537,0,17475,9784.2038,0.052775123,2.2240067
328,149,602,86,1g8z_GAL_D_104,0,surfdock,False,True,0.55583353,0.78971615,1.3793569,0,17474,9712.6352,0.94144543,2.4078918
329,150,10507,1501,4z69_DIF_A_1006,0,surfdock,False,True,0.58150819,0.79004302,3.0754116,0,17473,10160.693,0,3.3421721
330,151,2275,325,1qit_MAE_A_411,0,surfdock,False,True,0.55450128,0.78983516,1.3897629,0,17472,9688.2463,0,2.2978116
331,152,2191,313,1pwz_RSO_A_256,0,surfdock,False,True,0.55016217,0.78979452,1.394966,0,17471,9611.8833,0.99704689,2.2953551
332,153,448,64,1fhv_OSB_A_789,0,surfdock,False,True,0.5536333,0.78989697,1.400169,0,17470,9671.9737,0.9865647,3.052847
333,154,2338,334,1rvz_NAG_A_3321,0,surfdock,False,True,0.55697008,0.78988494,1.405372,0,17469,9729.7104,2.3336708e-05,2.1828092
334,155,2842,406,1vzu_UDP_A_1371,0,surfdock,False,True,0.55271181,0.78990153,1.4105752,0,17468,9654.7699,0,4.0457677
335,156,5579,797,2xhk_AKG_B_519,0,surfdock,False,True,0.57503309,0.79018607,3.1012185,0,17467,10044.103,0.95040386,2.6028196
336,157,1722,246,1mrj_ADN_A_300,0,surfdock,False,True,0.55155069,0.7899061,1.4209812,0,17466,9633.3844,0.99255623,2.3574394
337,158,2737,391,1um4_SH4_H_1001,0,surfdock,False,True,0.55484775,0.78997996,1.4261842,0,17465,9690.4159,0.95339115,3.7760069
338,159,14518,2074,5z54_0HZ_D_303,0,surfdock,False,True,0.61015984,0.79062775,3.1381488,0,17464,10655.831,0.98743691,3.3965882
339,160,2870,410,1w3t_3GR_B_1297,0,surfdock,False,True,0.56094365,0.7900418,1.4365903,0,17463,9795.759,0.97220018,2.0490043
340,161,3136,448,1z11_8MO_C_501,0,surfdock,False,True,0.5639502,0.79005841,1.4417933,0,17462,9847.6985,0.98998631,3.0708971
341,162,2219,317,1q20_PLO_A_401,0,surfdock,False,True,0.60558319,0.79173114,3.1142275,0,17461,10574.088,4.5957738e-07,3.7948015
342,163,3381,483,2a15_NCA_A_1001,0,surfdock,False,True,0.56294964,0.790063,1.4521995,0,17460,9829.1006,0.94465878,2.5361327
343,164,1029,147,1i8a_BGC_A_189,0,surfdock,False,True,0.56568021,0.79013689,1.4594738,0,17459,9876.2108,0.068665263,2.5477066
344,165,3934,562,2euq_BVC_A_401,0,surfdock,False,True,0.56215117,0.79009623,1.4667482,0,17458,9814.0352,0.73427898,3.275539
345,166,4725,675,2p1e_LAC_A_303,0,surfdock,False,True,0.56336523,0.79017013,1.4740226,0,17457,9834.6668,0,1.9634558
346,167,4837,691,2q1a_2KT_X_295,0,surfdock,False,True,0.55942123,0.79018676,1.481297,0,17456,9765.257,0.99573964,2.8347216
347,168,5558,794,2xh0_PEP_A_1440,0,surfdock,False,True,0.56245543,0.79020338,1.4885714,0,17455,9817.6595,0,2.5388446
348,169,5740,820,2ynf_WHU_A_1563,0,surfdock,False,True,0.5585723,0.79019136,1.4958458,0,17454,9749.321,0,4.4764038
349,170,91,13,1aj8_CIT_A_1000,0,surfdock,False,True,0.5547427,0.79020799,1.5031201,0,17453,9681.9244,0,2.9107914
350,171,147,21,1axg_ETF_B_404,0,surfdock,False,True,0.55096559,0.79019597,1.5103945,0,17452,9615.4514,0.99135464,2.2104692
351,172,322,46,1dpm_EBP_A_901,0,surfdock,False,True,0.55394476,0.7902126,1.5176688,0,17451,9666.8901,0.00036292408,2.8164722
352,173,3780,540,2d0e_NQ_A_409,0,surfdock,False,True,0.55022634,0.79025788,1.5249432,0,17450,9601.4497,0.02018451,2.3615509
353,174,5992,856,2zvq_1NP_X_502,0,surfdock,False,True,0.54669018,0.79033182,1.5322176,0,17449,9539.1969,0,1.9990842
354,175,6013,859,3mk1_NPO_A_911,0,surfdock,False,True,0.54306764,0.79031981,1.539492,0,17448,9475.4441,0.99454875,2.1105427
355,176,9227,1318,4mig_G3F_B_802,1,unimol,True,False,0.92795709,0.49569325,30.643715,0,10417,9666.529,0.97552988,22.81
356,177,9226,1318,4mig_G3F_B_802,0,surfdock,False,True,0.66834375,0.88793833,3.8997343,0,17446,11659.925,0.98360732,2.739972
357,178,7372,1053,4bux_F35_A_2166,1,unimol,True,False,0.94449889,0.4934423,30.974924,0,10305,9733.0611,0,17.15
358,179,2192,313,1pwz_RSO_A_256,1,unimol,True,False,0.8038013,0.61845637,16.842989,0,17444,14021.51,0.95304311,16.54
359,180,4838,691,2q1a_2KT_X_295,1,unimol,True,False,0.81021669,0.59678631,18.668732,0,17096,13851.464,0.98694753,13.15
360,181,6014,859,3mk1_NPO_A_911,1,unimol,True,False,0.81727461,0.63113155,15.85644,0,17442,14254.904,0.77704057,17.27
361,182,1933,276,1o2i_655_A_246,1,unimol,True,False,0.81834371,0.58187416,20.038759,0,15925,13032.124,0,21.47
362,183,1723,246,1mrj_ADN_A_300,1,unimol,True,False,0.8054858,0.61010028,17.51512,0,17440,14047.672,0.98721051,13.24
363,184,148,21,1axg_ETF_B_404,1,unimol,True,False,0.81236876,0.62587559,16.254129,0,17439,14166.899,0.98447323,24.92
364,185,5006,715,2qim_ZEA_A_159,1,unimol,True,False,0.81883525,0.54348033,24.107975,0,13235,10837.285,0.97675144,14.74
365,186,3137,448,1z11_8MO_C_501,1,unimol,True,False,0.8250154,0.60529588,17.920403,0,17437,14385.793,0.94893196,21.72
366,187,442,63,1f5f_DHT_A_253,1,unimol,True,False,0.83020321,0.54319734,24.137001,0,13217,10972.796,0.99476085,18.92
367,188,8,1,1a49_OXL_A_533,1,unimol,True,False,0.83632625,0.61236615,17.330996,0,17435,14581.348,0.93781074,28.33
368,189,22,3,1a49_OXL_F_4133,1,unimol,True,False,0.84069625,0.59316641,18.983261,0,16803,14126.219,0.87115368,33.36
369,190,8212,1173,4g1x_TQU_A_410,1,unimol,True,False,0.84333214,0.548623,23.50289,0,13570,11444.017,0.99486641,17.68
370,191,15,2,1a49_OXL_D_2333,1,unimol,True,False,0.8531512,0.57041597,21.158455,0,15073,12859.548,0.96645288,23.9
371,192,10620,1517,4zjz_BEZ_A_1001,1,unimol,True,False,0.86212874,0.579351,20.272978,0,15731,13562.147,0.98938959,25.56
372,193,5580,797,2xhk_AKG_B_519,1,unimol,True,False,0.85866247,0.57316175,20.880489,0,15272,13113.493,0,18.01
373,194,8159,1165,4f06_PHB_A_401,4,gnina,False,True,0.56185935,0.84391684,1.9661043,0,17429,9792.6466,0.99503577,1.8325139
374,195,9864,1409,4rm3_FOA_B_1000,1,unimol,True,False,0.84820321,0.62132627,16.618277,0,17428,14782.486,0.99223581,23.17
375,196,2325,332,1rum_BEZ_H_1601,1,unimol,True,False,0.8528296,0.60684445,17.793737,0,17427,14862.261,0.9750919,15.75
376,197,449,64,1fhv_OSB_A_789,1,unimol,True,False,0.85705743,0.5681149,21.387049,0,14907,12776.155,0.94487042,18.03
377,198,8161,1165,4f06_PHB_A_401,6,smina,False,True,0.6977056,0.99208034,1.7026609,0,17425,12157.52,0,1.0944909
378,199,2937,419,1wq4_TYR_A_501,4,gnina,False,True,0.79082418,0.96981837,2.1279464,0,17424,13779.321,0.89852906,2.2489205
379,200,2244,320,1q4g_BFL_A_701,4,gnina,True,True,0.92243456,0.90377274,3.6859226,0,17423,16071.577,0.98892805,4.5664956
380,201,7875,1125,4dch_GLC_A_501,0,surfdock,False,True,0.72040738,0.93001559,2.9161086,0,17422,12550.937,0,2.5463556
381,202,12842,1834,5kjz_PCG_A_401,4,gnina,False,True,0.90609208,0.8649549,4.7519994,0,17421,15785.03,0,3.9011344
382,203,354,50,1e26_GPB_A_208,4,gnina,False,True,0.69919464,0.86004128,4.7014022,0,17420,12179.971,0.90321794,8.0515796
383,204,17287,2469,6tt4_FT8_B_711,4,gnina,False,True,0.87477128,0.84155683,5.461534,0,17419,15237.641,0.99176423,6.4831171
384,205,6903,986,3wwc_BUA_A_403,1,unimol,True,False,0.94440399,0.60059576,18.179813,0,17418,16449.629,0.98285024,14.45
385,206,221,31,1cdk_MYR_A_403,4,gnina,False,True,0.59744867,0.85858644,1.6186819,0,17417,10405.764,0.94718211,1.8743344
386,207,1404,200,1kep_TDX_A_3500,4,gnina,False,True,0.60298255,0.8578893,1.6256801,0,17416,10501.544,7.5800224e-05,1.7392364
387,208,1705,243,1mmx_FUC_B_348,4,gnina,False,True,0.63941836,0.83819264,2.0853148,0,17415,11135.471,0.99486867,1.8159408
388,209,1866,266,1ns4_BGC_B_2400,4,gnina,False,True,0.80597281,0.97473004,2.0798526,0,17414,14035.211,0.95373104,2.0995039
389,210,16433,2347,6oha_XAN_A_501,4,gnina,False,True,0.89223472,0.97551431,2.1124423,0,17413,15536.483,0,1.8827391
390,211,172,24,1bqp_MAN_B_401,4,gnina,False,True,0.82284541,0.97232456,2.142684,0,17412,14327.384,0.99689744,1.8551375
391,212,5002,714,2qhv_OC9_A_1001,4,gnina,False,True,0.73478403,0.94213565,2.7353349,0,17411,12793.325,3.1956239e-06,2.0857922
392,213,2986,426,1xc7_GL6_A_998,4,gnina,False,True,0.71767749,0.89748164,3.7113173,0,17410,12494.765,0.80567889,3.5244938
393,214,2939,419,1wq4_TYR_A_501,6,smina,False,True,0.60210958,0.85852145,1.674668,0,17409,10482.126,2.2285523e-06,1.4709873
394,215,7881,1125,4dch_GLC_A_501,6,smina,False,True,0.56966341,0.85816866,1.5470072,0,17408,9916.7006,0.0049831128,0.84851139
395,216,16475,2353,6ooi_PGA_F_301,4,gnina,False,True,0.59139825,0.83026668,2.0994239,0,17407,10294.469,0.5941182,7.6064911
396,217,966,138,1h8p_PC_B_1110,0,surfdock,False,True,0.54648005,0.8260545,2.1417215,0,17406,9512.0318,0.98868054,2.554675
397,218,8974,1282,4kqx_HIO_B_401,0,surfdock,False,True,0.55602635,0.81242671,2.4781427,0,17405,9677.6386,0.80305821,2.7135876
398,219,5054,722,2qui_LTN_A_501,0,surfdock,False,True,0.55049517,0.79033556,1.4672297,0,17404,9580.8179,0,3.1416823
399,220,1610,230,1luq_BTN_A_5100,0,surfdock,False,True,0.54701742,0.79020858,1.4681691,0,17403,9519.7441,0.99249329,3.2579777
400,221,2009,287,1ovk_NYL_A_405,0,surfdock,False,True,0.54980891,0.79034019,1.4691085,0,17402,9567.7746,0.95630158,2.0380096
401,222,2051,293,1p7c_THM_B_501,0,surfdock,False,True,0.55234105,0.79029941,1.470048,0,17401,9611.2867,0.98834238,3.3331892
402,223,2856,408,1w1a_NDG_1_1261,0,surfdock,False,True,0.55503953,0.7904023,1.4709873,0,17400,9657.6878,0,2.9277173
403,224,6125,875,3ro7_TDR_A_300,0,surfdock,False,True,0.55161933,0.79041899,1.4773222,0,17399,9597.6248,0,2.2216026
404,225,6132,876,3roe_THM_A_265,0,surfdock,False,True,0.54824057,0.7903782,1.4836572,0,17398,9538.2895,0,3.3192129
405,226,693,99,1gxu_2HP_A_1092,0,surfdock,False,True,0.54490251,0.79027993,1.4899923,0,17397,9479.669,0.98786244,1.7524364
406,227,3507,501,2b3f_GAL_A_3310,0,surfdock,False,True,0.54757819,0.7903541,1.4963273,0,17396,9525.6703,0,2.761161
407,228,4221,603,2gnm_MAN_A_253,0,surfdock,False,True,0.54428395,0.7903708,1.5026622,0,17395,9467.8193,0.95037934,2.5067751
408,229,525,75,1fuq_CIT_A_1001,0,surfdock,False,True,0.54670856,0.79033,1.5089972,0,17394,9509.4487,0.7328087,2.6607767
409,230,6342,906,3tye_YTZ_B_902,0,surfdock,False,True,0.54781631,0.79040419,1.5153322,0,17393,9528.1691,0.00096460382,3.0208681
410,231,6797,971,3wqs_KBK_B_503,0,surfdock,False,True,0.54458455,0.79039213,1.5216672,0,17392,9471.4145,0.99157589,3.6004611
411,232,6846,978,3wug_XYP_B_2,0,surfdock,False,True,0.54720639,0.79043758,1.5280021,0,17391,9516.4663,0,2.0131156
412,233,6111,873,3r51_MMA_A_200,0,surfdock,False,True,0.54400999,0.79045428,1.5343372,0,17390,9460.3337,0.97276311,2.6289074
413,234,6986,998,3zp7_PRE_A_1118,0,surfdock,False,True,0.54649619,0.79044223,1.5406722,0,17389,9503.0223,0,3.2090018
414,235,4389,627,2ixi_TYD_A_1182,0,surfdock,False,True,0.54334052,0.79043018,1.5470072,0,17388,9447.6049,0,3.4345686
415,236,7924,1132,4dt8_ADN_B_401,0,surfdock,False,True,0.54022074,0.79044689,1.5533421,0,17387,9392.8179,0.9783334,3.3349645
416,237,7126,1018,4a9j_TYL_A_1188,0,surfdock,False,True,0.54271787,0.79046359,1.5596771,0,17386,9435.693,0.99415303,2.5292931
417,238,7147,1021,4adl_LMR_D_1468,0,surfdock,False,True,0.54527614,0.7904803,1.5660121,0,17385,9479.6257,0,2.5132483
418,239,7973,1139,4dwv_PFB_B_378,0,surfdock,False,True,0.54219806,0.79049701,1.5723472,0,17384,9425.571,0.99182577,2.6975983
419,240,4508,644,2nos_AGU_A_903,0,surfdock,False,True,0.54471771,0.79051372,1.5786821,0,17383,9468.828,0.15479364,2.0964395
420,241,7504,1072,4cjv_IV2_B_1215,0,surfdock,False,True,0.54254343,0.79053043,1.5850171,0,17382,9430.4899,0.9945621,2.492782
421,242,8589,1227,4i6s_FUC_A_101,0,surfdock,False,True,0.5450484,0.79060468,1.5913521,0,17381,9473.4862,0.98624321,2.171519
422,243,1729,247,1mrq_STR_A_501,0,surfdock,False,True,0.5474804,0.7906214,1.5976871,0,17380,9515.2094,0.98824881,3.5506471
423,244,9408,1344,4ndn_PPK_A_406,0,surfdock,False,True,0.54989678,0.79069567,1.6046853,0,17379,9556.6561,0.90226474,2.9205422
424,245,8386,1198,4hgg_SYN_A_502,0,surfdock,False,True,0.55181922,0.79076994,1.6116836,0,17378,9589.5145,0.99810189,2.2618047
425,246,2877,411,1w3t_3GR_C_1297,0,surfdock,False,True,0.55423926,0.79078667,1.6186819,0,17377,9631.0155,0.57352286,2.2587825
426,247,4998,714,2qhv_OC9_A_1001,0,surfdock,False,True,0.56479005,0.79085046,3.1563714,0,17376,9813.792,0.9896149,2.8676035
427,248,3171,453,1zdq_MSM_A_1507,0,surfdock,False,True,0.55669126,0.79079137,1.6326784,0,17375,9672.5106,0.93784982,2.0186503
428,249,9296,1328,4mr7_2BV_A_501,0,surfdock,False,True,0.5587257,0.7908081,1.6396767,0,17374,9707.3003,0,3.5534339
429,250,15736,2248,6jme_ORO_A_402,0,surfdock,False,True,0.57312313,0.79155228,3.1818364,0,17373,9956.8682,0,2.6695735
430,251,9499,1357,4npm_SIN_A_301,0,surfdock,False,True,0.55281226,0.79087037,1.6536732,0,17372,9603.4546,0.99523311,2.5402076
431,252,9807,1401,4rcv_DE2_A_403,0,surfdock,False,True,0.55513584,0.79082954,1.6606714,0,17371,9643.2647,0,2.679409
432,253,10185,1455,4wqq_MAN_A_204,0,surfdock,False,True,0.55223127,0.79090386,1.6676697,0,17370,9592.2572,0.91004476,2.3819903
433,254,10304,1472,4xf0_CYS_A_502,0,surfdock,False,True,0.55409209,0.79092061,1.674668,0,17369,9624.0256,0.99501274,2.3204556
434,255,10549,1507,4zb2_GLC_A_403,0,surfdock,False,True,0.55637204,0.79093736,1.6816661,0,17368,9663.0697,0,2.5985373
435,256,119,17,1anc_BEN_A_384,0,surfdock,False,True,0.55350582,0.79089653,1.6886644,0,17367,9612.7356,0.010602554,1.9715919
436,257,9163,1309,4lz7_1YW_B_804,0,surfdock,False,True,0.55072323,0.7908557,1.6956627,0,17366,9563.8596,0.19717189,3.1176897
